   ,Start,End,Age,Gender,People
20211129,충청남도,제주특별자치도,10,2,37
20211129,충청남도,제주특별자치도,20,1,197
20211129,충청남도,제주특별자치도,20,2,178
20211129,충청남도,제주특별자치도,30,1,163
20211129,충청남도,제주특별자치도,30,2,129
20211129,충청남도,제주특별자치도,40,1,253
20211129,충청남도,제주특별자치도,40,2,149
20211129,충청남도,제주특별자치도,50,1,338
20211129,충청남도,제주특별자치도,50,2,192
20211129,충청남도,제주특별자치도,60,1,173
20211129,충청남도,제주특별자치도,60,2,104
20211129,충청남도,제주특별자치도,70,1,48
20211129,충청남도,제주특별자치도,70,2,68
20211129,충청남도,충청남도,0,1,1897
20211129,충청남도,충청남도,0,2,1794
20211129,충청남도,충청남도,10,1,2004
20211129,충청남도,충청남도,10,2,1872
20211129,충청남도,충청남도,20,1,4470
20211129,충청남도,충청남도,20,2,3635
20211129,충청남도,충청남도,30,1,5741
20211129,충청남도,충청남도,30,2,4259
20211129,충청남도,충청남도,40,1,7277
20211129,충청남도,충청남도,40,2,4856
20211129,충청남도,충청남도,50,1,8005
20211129,충청남도,충청남도,50,2,5249
20211129,충청남도,충청남도,60,1,5280
20211129,충청남도,충청남도,60,2,3518
20211129,충청남도,충청남도,70,1,2350
20211129,충청남도,충청남도,70,2,2532
20211129,충청남도,충청북도,0,1,792
20211129,충청남도,충청북도,0,2,810
20211129,충청남도,충청북도,10,1,689
20211129,충청남도,충청북도,10,2,608
20211129,충청남도,충청북도,20,1,2162
20211129,충청남도,충청북도,20,2,1661
20211129,충청남도,충청북도,30,1,2579
20211129,충청남도,충청북도,30,2,1747
20211129,충청남도,충청북도,40,1,3473
20211129,충청남도,충청북도,40,2,2228
20211129,충청남도,충청북도,50,1,4046
20211129,충청남도,충청북도,50,2,2711
20211129,충청남도,충청북도,60,1,2742
20211129,충청남도,충청북도,60,2,1913
20211129,충청남도,충청북도,70,1,1178
20211129,충청남도,충청북도,70,2,1081
20211129,충청북도,강원도,0,1,179
20211129,충청북도,강원도,0,2,207
20211129,충청북도,강원도,10,1,294
20211129,충청북도,강원도,10,2,239
20211129,충청북도,강원도,20,1,849
20211129,충청북도,강원도,20,2,628
20211129,충청북도,강원도,30,1,952
20211129,충청북도,강원도,30,2,599
20211129,충청북도,강원도,40,1,1425
20211129,충청북도,강원도,40,2,730
20211129,충청북도,강원도,50,1,1856
20211129,충청북도,강원도,50,2,974
20211129,충청북도,강원도,60,1,1162
20211129,충청북도,강원도,60,2,702
20211129,충청북도,강원도,70,1,327
20211129,충청북도,강원도,70,2,346
20211129,충청북도,경기도,0,1,2996
20211129,충청북도,경기도,0,2,2784
20211129,충청북도,경기도,10,1,2739
20211129,충청북도,경기도,10,2,2291
20211129,충청북도,경기도,20,1,8627
20211129,충청북도,경기도,20,2,6063
20211129,충청북도,경기도,30,1,13912
20211129,충청북도,경기도,30,2,7745
20211129,충청북도,경기도,40,1,21675
20211129,충청북도,경기도,40,2,9325
20211129,충청북도,경기도,50,1,23599
20211129,충청북도,경기도,50,2,12021
20211129,충청북도,경기도,60,1,11214
20211129,충청북도,경기도,60,2,5893
20211129,충청북도,경기도,70,1,2478
20211129,충청북도,경기도,70,2,2344
20211129,충청북도,경상남도,0,1,99
20211129,충청북도,경상남도,0,2,82
20211129,충청북도,경상남도,10,1,306
20211129,충청북도,경상남도,10,2,249
20211129,충청북도,경상남도,20,1,819
20211129,충청북도,경상남도,20,2,432
20211129,충청북도,경상남도,30,1,885
20211129,충청북도,경상남도,30,2,384
20211129,충청북도,경상남도,40,1,1531
20211129,충청북도,경상남도,40,2,615
20211129,충청북도,경상남도,50,1,1875
20211129,충청북도,경상남도,50,2,812
20211129,충청북도,경상남도,60,1,1044
20211129,충청북도,경상남도,60,2,573
20211129,충청북도,경상남도,70,1,225
20211129,충청북도,경상남도,70,2,358
20211129,충청북도,경상북도,0,1,251
20211129,충청북도,경상북도,0,2,347
20211129,충청북도,경상북도,10,1,353
20211129,충청북도,경상북도,10,2,318
20211129,충청북도,경상북도,20,1,1215
20211129,충청북도,경상북도,20,2,884
20211129,충청북도,경상북도,30,1,1596
20211129,충청북도,경상북도,30,2,815
20211129,충청북도,경상북도,40,1,2310
20211129,충청북도,경상북도,40,2,1078
20211129,충청북도,경상북도,50,1,2893
20211129,충청북도,경상북도,50,2,1553
20211129,충청북도,경상북도,60,1,1759
20211129,충청북도,경상북도,60,2,942
20211129,충청북도,경상북도,70,1,593
20211129,충청북도,경상북도,70,2,549
20211129,충청북도,광주광역시,0,1,34
20211129,충청북도,광주광역시,0,2,60
20211129,충청북도,광주광역시,10,1,131
20211129,충청북도,광주광역시,10,2,101
20211129,충청북도,광주광역시,20,1,319
20211129,충청북도,광주광역시,20,2,217
20211129,충청북도,광주광역시,30,1,375
20211129,충청북도,광주광역시,30,2,186
20211129,충청북도,광주광역시,40,1,668
20211129,충청북도,광주광역시,40,2,220
20211129,충청북도,광주광역시,50,1,636
20211129,충청북도,광주광역시,50,2,259
20211129,충청북도,광주광역시,60,1,325
20211129,충청북도,광주광역시,60,2,160
20211129,충청북도,광주광역시,70,1,88
20211129,충청북도,광주광역시,70,2,119
20211129,충청북도,대구광역시,0,1,223
20211129,충청북도,대구광역시,0,2,153
20211129,충청북도,대구광역시,10,1,235
20211129,충청북도,대구광역시,10,2,151
20211129,충청북도,대구광역시,20,1,772
20211129,충청북도,대구광역시,20,2,516
20211129,충청북도,대구광역시,30,1,1094
20211129,충청북도,대구광역시,30,2,542
20211129,충청북도,대구광역시,40,1,1601
20211129,충청북도,대구광역시,40,2,605
20211129,충청북도,대구광역시,50,1,1964
20211129,충청북도,대구광역시,50,2,953
20211129,충청북도,대구광역시,60,1,1214
20211129,충청북도,대구광역시,60,2,635
20211129,충청북도,대구광역시,70,1,269
20211129,충청북도,대구광역시,70,2,335
20211129,충청북도,대전광역시,0,1,251
20211129,충청북도,대전광역시,0,2,184
20211129,충청북도,대전광역시,10,1,188
20211129,충청북도,대전광역시,10,2,143
20211129,충청북도,대전광역시,20,1,688
20211129,충청북도,대전광역시,20,2,489
20211129,충청북도,대전광역시,30,1,1184
20211129,충청북도,대전광역시,30,2,580
20211129,충청북도,대전광역시,40,1,1541
20211129,충청북도,대전광역시,40,2,717
20211129,충청북도,대전광역시,50,1,1704
20211129,충청북도,대전광역시,50,2,723
20211129,충청북도,대전광역시,60,1,879
20211129,충청북도,대전광역시,60,2,452
20211129,충청북도,대전광역시,70,1,182
20211129,충청북도,대전광역시,70,2,149
20211129,충청북도,부산광역시,0,1,121
20211129,충청북도,부산광역시,0,2,90
20211129,충청북도,부산광역시,10,1,203
20211129,충청북도,부산광역시,10,2,138
20211129,충청북도,부산광역시,20,1,552
20211129,충청북도,부산광역시,20,2,479
20211129,충청북도,부산광역시,30,1,840
20211129,충청북도,부산광역시,30,2,414
20211129,충청북도,부산광역시,40,1,1336
20211129,충청북도,부산광역시,40,2,509
20211129,충청북도,부산광역시,50,1,1603
20211129,충청북도,부산광역시,50,2,739
20211129,충청북도,부산광역시,60,1,1111
20211129,충청북도,부산광역시,60,2,574
20211129,충청북도,부산광역시,70,1,312
20211129,충청북도,부산광역시,70,2,297
20211129,충청북도,서울특별시,0,1,772
20211129,충청북도,서울특별시,0,2,1119
20211129,충청북도,서울특별시,10,1,1161
20211129,충청북도,서울특별시,10,2,1001
20211129,충청북도,서울특별시,20,1,5237
20211129,충청북도,서울특별시,20,2,5376
20211129,충청북도,서울특별시,30,1,8180
20211129,충청북도,서울특별시,30,2,5269
20211129,충청북도,서울특별시,40,1,10873
20211129,충청북도,서울특별시,40,2,4843
20211129,충청북도,서울특별시,50,1,12501
20211129,충청북도,서울특별시,50,2,6646
20211129,충청북도,서울특별시,60,1,7595
20211129,충청북도,서울특별시,60,2,4461
20211129,충청북도,서울특별시,70,1,2164
20211129,충청북도,서울특별시,70,2,1761
20211129,충청북도,울산광역시,0,1,77
20211129,충청북도,울산광역시,0,2,61
20211129,충청북도,울산광역시,10,1,183
20211129,충청북도,울산광역시,10,2,80
20211129,충청북도,울산광역시,20,1,245
20211129,충청북도,울산광역시,20,2,190
20211129,충청북도,울산광역시,30,1,395
20211129,충청북도,울산광역시,30,2,212
20211129,충청북도,울산광역시,40,1,493
20211129,충청북도,울산광역시,40,2,275
20211129,충청북도,울산광역시,50,1,677
20211129,충청북도,울산광역시,50,2,440
20211129,충청북도,울산광역시,60,1,404
20211129,충청북도,울산광역시,60,2,259
20211129,충청북도,울산광역시,70,1,49
20211129,충청북도,울산광역시,70,2,59
20211129,충청북도,인천광역시,0,1,468
20211129,충청북도,인천광역시,0,2,443
20211129,충청북도,인천광역시,10,1,458
20211129,충청북도,인천광역시,10,2,422
20211129,충청북도,인천광역시,20,1,1503
20211129,충청북도,인천광역시,20,2,1191
20211129,충청북도,인천광역시,30,1,2175
20211129,충청북도,인천광역시,30,2,1332
20211129,충청북도,인천광역시,40,1,3515
20211129,충청북도,인천광역시,40,2,1429
20211129,충청북도,인천광역시,50,1,4180
20211129,충청북도,인천광역시,50,2,2141
20211129,충청북도,인천광역시,60,1,2196
20211129,충청북도,인천광역시,60,2,1098
20211129,충청북도,인천광역시,70,1,420
20211129,충청북도,인천광역시,70,2,425
20211129,충청북도,전라남도,0,1,39
20211129,충청북도,전라남도,0,2,31
20211129,충청북도,전라남도,10,1,95
20211129,충청북도,전라남도,10,2,108
20211129,충청북도,전라남도,20,1,415
20211129,충청북도,전라남도,20,2,250
20211129,충청북도,전라남도,30,1,431
20211129,충청북도,전라남도,30,2,178
20211129,충청북도,전라남도,40,1,717
20211129,충청북도,전라남도,40,2,272
20211129,충청북도,전라남도,50,1,892
20211129,충청북도,전라남도,50,2,396
20211129,충청북도,전라남도,60,1,479
20211129,충청북도,전라남도,60,2,235
20211129,충청북도,전라남도,70,1,117
20211129,충청북도,전라남도,70,2,113
20211129,충청북도,전라북도,0,1,189
20211129,충청북도,전라북도,0,2,128
20211129,충청북도,전라북도,10,1,277
20211129,충청북도,전라북도,10,2,232
20211129,충청북도,전라북도,20,1,798
20211129,충청북도,전라북도,20,2,582
20211129,충청북도,전라북도,30,1,889
20211129,충청북도,전라북도,30,2,398
20211129,충청북도,전라북도,40,1,1451
20211129,충청북도,전라북도,40,2,560
20211129,충청북도,전라북도,50,1,1624
20211129,충청북도,전라북도,50,2,657
20211129,충청북도,전라북도,60,1,860
20211129,충청북도,전라북도,60,2,364
20211129,충청북도,전라북도,70,1,264
20211129,충청북도,전라북도,70,2,285
20211129,충청북도,제주특별자치도,0,1,54
20211129,충청북도,제주특별자치도,0,2,23
20211129,충청북도,제주특별자치도,10,1,99
20211129,충청북도,제주특별자치도,10,2,85
20211129,충청북도,제주특별자치도,20,1,250
20211129,충청북도,제주특별자치도,20,2,237
20211129,충청북도,제주특별자치도,30,1,270
20211129,충청북도,제주특별자치도,30,2,142
20211129,충청북도,제주특별자치도,40,1,343
20211129,충청북도,제주특별자치도,40,2,248
20211129,충청북도,제주특별자치도,50,1,457
20211129,충청북도,제주특별자치도,50,2,248
20211129,충청북도,제주특별자치도,60,1,238
20211129,충청북도,제주특별자치도,60,2,153
20211129,충청북도,제주특별자치도,70,1,62
20211129,충청북도,제주특별자치도,70,2,47
20211129,충청북도,충청남도,0,1,652
20211129,충청북도,충청남도,0,2,483
20211129,충청북도,충청남도,10,1,542
20211129,충청북도,충청남도,10,2,396
20211129,충청북도,충청남도,20,1,1492
20211129,충청북도,충청남도,20,2,982
20211129,충청북도,충청남도,30,1,2379
20211129,충청북도,충청남도,30,2,1395
20211129,충청북도,충청남도,40,1,3325
